source_name,source_group,study_area,source_url,data_or_product_type,candidate_role,access_route,license_status,geometry_status,redistribution_status,can_use_for_validation,can_use_for_ml_labels,download_action,repo_storage,processing_scope,confidence_class,blocker,next_action,retrieved_at_utc
Sentinel Asia Northern Thailand 2024 product - IMG-HH-ALOS2287820350-190921-WBSR2.1GUA_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/ALOS2287820350-190921-WBSR2.1GUA/IMG-HH-ALOS2287820350-190921-WBSR2.1GUA_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - IMG-HH-ALOS2287820400-190921-WBSR2.1GUA_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/ALOS2287820400-190921-WBSR2.1GUA/IMG-HH-ALOS2287820400-190921-WBSR2.1GUA_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - IMG-HH-ALOS2549230350-240724-WBDR2.1GUA_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/ALOS2549230350-240724-WBDR2.1GUA/IMG-HH-ALOS2549230350-240724-WBDR2.1GUA_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - IMG-HH-ALOS2556920350-240914-WBDR2.1GUA_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/ALOS2556920350-240914-WBDR2.1GUA/IMG-HH-ALOS2556920350-240914-WBDR2.1GUA_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - IMG-HH-ALOS2556920400-240914-WBDR2.1GUA_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/ALOS2556920400-240914-WBDR2.1GUA/IMG-HH-ALOS2556920400-240914-WBDR2.1GUA_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - IMG-HH-ALOS2557510350-240918-WBDR2.1GUA_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/ALOS2557510350-240918-WBDR2.1GUA/IMG-HH-ALOS2557510350-240918-WBDR2.1GUA_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - FS5_G000_PMS_L4UTM_20240918_043243_qls.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/FS5_G000_PMS_L4UTM_20240918_043243/FS5_G000_PMS_L4UTM_20240918_043243_qls.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - FS5_G001_PMS_L4UTM_20240918_043246_qls.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/FS5_G001_PMS_L4UTM_20240918_043246/FS5_G001_PMS_L4UTM_20240918_043246_qls.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - FS5_G000_PMS_L4UTM_20240926_043340_qls.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/FS5_G000_PMS_L4UTM_20240926_043340/FS5_G000_PMS_L4UTM_20240926_043340_qls.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - FS5_G003_PMS_L4UTM_20240928_043403_qls.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/FS5_G003_PMS_L4UTM_20240928_043403/FS5_G003_PMS_L4UTM_20240928_043403_qls.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - FS5_G004_PMS_L4UTM_20240928_043407_qls.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/FS5_G004_PMS_L4UTM_20240928_043407/FS5_G004_PMS_L4UTM_20240928_043407_qls.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - th_r2_aw_19sep24_jpg.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/R2W19SEP2024/th_r2_aw_19sep24_jpg.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - th_r2_aw_19sep24_jpg_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/R2W19SEP2024/th_r2_aw_19sep24_jpg_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - KhalifaSat_20240917090552_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/KhalifaSat_20240917090552/KhalifaSat_20240917090552_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - KhalifaSat_20240917090552_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/KhalifaSat_20240917090552/KhalifaSat_20240917090552_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - KhalifaSat_20240917090553_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/KhalifaSat_20240917090553/KhalifaSat_20240917090553_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - KhalifaSat_20240917090553_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/KhalifaSat_20240917090553/KhalifaSat_20240917090553_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - KhalifaSat_20240917090554_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/KhalifaSat_20240917090554/KhalifaSat_20240917090554_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - KhalifaSat_20240917090554_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/KhalifaSat_20240917090554/KhalifaSat_20240917090554_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - KhalifaSat_20240917090555_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/KhalifaSat_20240917090555/KhalifaSat_20240917090555_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
Sentinel Asia Northern Thailand 2024 product - KhalifaSat_20240917090555_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB_sml.jpg,sentinel_asia_product,Chiang Rai / Mae Sai 2024,https://sentinel-asia.org/EO/2024/article20240910TH/KhalifaSat_20240917090555/KhalifaSat_20240917090555_32094_202409_00010_SAID547_05Deg_17Sep_16873_Radio_RGB_sml.jpg,map_or_quicklook_jpg,public map or imagery quicklook evidence,public direct link from Sentinel Asia event page,public_page_terms_need_product_level_review,map_report_or_quicklook_no_machine_geometry,unresolved_product_level,no_map_level_context_only,not_cleared_for_ml_labels,do not download into Git; inspect externally only if product terms allow,metadata_csv_only_no_product_zip_or_image_assets,event_product_link_inventory_only,low,"product-level license, geometry, and redistribution terms need review","if selected, download outside Git, record checksum, inspect geometry/license, then update gates",2026-07-08T05:47:16Z
